bootstrap_iteration,Bell,Bird sounds,Boat,Bus,Car,Crickets,Dog,Explosion,Falling water/Rain,Flowing water,Footsteps,Helicopter,Insects,Laughter,Metro,Music,Musical instrument,Plane,Shout or scream,Singing,Siren,Speech,Train,Tram,Truck,Vehicle horn,Waves,Wind
748,0.9763071895424835,0.941771677199983,0.7346085795548932,1.0,0.7432535520443939,0.9871970039695248,0.7631751008998738,1.0,0.9501102075229264,0.919372515302894,0.7802430494559721,1.0,0.7666983989362941,0.0816385979611786,0.5134753100439374,0.6737552830553272,0.8161941225931792,0.8919275264856371,0.7153633815577136,0.8670405352223535,0.6439516691514312,0.81120671360236,0.8065661869182696,0.9247728696741855,0.5578898755509464,0.46441646267231146,0.9605885085018759,0.9651515151515152
749,0.9233502433707178,0.9368197928259097,0.4637459669182357,0.7611762308030418,0.7929820638810215,0.9988082166363126,0.8246355260741833,1.0,0.9183726934861413,0.9433285956035851,0.7111131472287248,0.9569444444444444,0.7979016354016354,0.537037037037037,0.6535714285714286,0.8102045543292974,0.7730576932505757,0.812594546982383,0.802722073677956,0.6561423220973782,0.8392857142857144,0.8395972752441659,0.5437764982938492,0.8264642226317606,0.6193260930103035,0.40604284400490526,0.8832145069931808,1.0
750,0.9444444444444443,0.9411708403944287,0.5520311686680571,1.0,0.6969179083012645,0.9910072981956144,0.8304633160363462,1.0,0.9285533020316253,0.9335650000450204,0.8137153858611808,1.0,0.7586385528751052,0.5064777127660627,0.8034722222222223,0.6659450393491758,0.8467832521810901,0.8517291785344994,0.4670624775611453,0.742015538434376,0.7380642361111112,0.9496911439218753,0.7180227751362596,0.6714011180992312,0.14665709485190967,0.7132263834781435,0.9401515150290137,1.0
751,0.9218010480054091,0.9513363587154909,0.7921149221149222,0.9216042077580541,0.6879949861236724,0.9857044807746733,0.7932179506243193,1.0,0.9302248665796322,0.9298289225680463,0.7450865955429183,0.975,0.7682280692313171,0.36030103165708677,0.37543859649122807,0.7750648790199982,0.9605353028308098,0.9517630489899053,0.708762433240753,0.8631685759299313,0.4137828859093421,0.8604704909239691,0.7211021709473442,0.881510530137981,0.06959493574628559,0.5004539397210945,0.9647065537935291,0.9897435897435898
752,0.9404056300882926,0.9375789996662274,0.666139831553125,0.8835535164321079,0.7729302789092861,0.9883789597920837,0.8608660577229436,1.0,0.9288932627194442,0.9293080294583486,0.69069702805274,0.9575757575757575,0.6413584961188978,0.5616216148192892,0.9761904761904762,0.6811500932764194,0.8619084449195722,0.8789546348635378,0.7834925244016152,0.6899988787445245,0.7130794967055973,0.9174082648415459,0.6274893185733751,0.8573479897009308,0.3806499763410332,0.6316560929732391,0.9519075796005089,1.0
753,0.8965863483929566,0.9599698179873918,0.48427798421887386,0.9043103448275862,0.7657980395109982,0.9936182698562285,0.8532695966283914,1.0,0.9487405696544705,0.9625952712544366,0.7270717445641509,0.9480519480519479,0.7432303643986572,0.19035547785547788,0.7412087912087912,0.8745078837571097,0.8948693728859893,0.8314315759466462,0.516891767654944,0.7554830004497676,0.9304154995331466,0.881390829970181,0.724271706283648,0.8868589743589743,0.22719933578596357,0.7167186293407576,0.9615536191823802,1.0
754,0.8540861661168294,0.9411115705930069,0.49930719485747543,0.9973684210526315,0.5929795836838612,0.992659148059948,0.6847096331094856,1.0,0.9422717780447935,0.9454095499429079,0.7472486212845347,0.925,0.6508952508409426,0.31394113453914113,0.5530161867118388,0.7354445186079257,0.8648148821313268,0.8619809390439216,0.3979575163398693,0.7011726738905875,0.8647269214703425,0.8243711787391228,0.4191085542079032,0.8418742755177944,0.350262454048668,0.5905321150780924,0.9465430855013683,0.986013986013986
755,0.8981351208761125,0.9335198545265446,0.6684699452333132,0.7288235501549354,0.6462819176144391,0.9499582691537405,0.8973085598611914,1.0,0.9504514663768682,0.9038090928143577,0.7015896573457335,0.9787545787545788,0.7911241860183047,0.3285184905505279,0.4803804855275443,0.7203411471485995,0.830372610663353,0.8863653298986293,0.6563660477453582,0.843527540586127,0.7008677584258979,0.9414660201467571,0.8442135112671846,0.8630754662004663,0.4093377567654736,0.3238059758768705,0.9662869469671879,0.9901360544217687
756,0.948807805950663,0.9529538825760671,0.6597919152284435,0.8260536185237746,0.7159420394685988,0.9890762328039979,0.8270369321820272,1.0,0.9623582688677053,0.9339624292418147,0.7407174147159176,1.0,0.7812096319964748,0.42249707242055706,0.5152625152625152,0.8958226337385325,0.8593200427599247,0.912490452436631,0.6385905760905761,0.9114942528735632,0.61833059629492,0.8465766680967541,0.6788084235005192,0.8616976754271836,0.3893348623853211,0.6756651311570646,0.9417747520543774,1.0
757,0.9037414587046939,0.9561282485629214,0.5439501848290274,0.8790485829959515,0.7177634911479962,0.9727918328716231,0.9705951219512194,1.0,0.9224704116835674,0.9349026882642459,0.6751396192302482,0.9406593406593408,0.8774077836868593,0.49405031243266534,0.439797167336947,0.7040534004588161,0.8410037290000937,0.8721756693035663,0.4409649707018128,1.0,1.0,0.8630463063017264,0.6611184069593221,0.9114450648680524,0.44745957014318594,0.6444153355522731,0.9532986508087914,0.9462343212343212
758,1.0,0.9231768341971192,0.6980673837341624,0.8807804980121363,0.6668465374830551,0.9661970145128671,0.9331153136122757,1.0,0.8880158587442619,0.9209283113391714,0.7556978992540762,0.9797979797979798,0.821952816010125,0.3406575739494292,0.5704533690946734,0.6640193406922931,0.7865177909447529,0.8623868506619627,0.868436295837824,0.8455013478280082,0.7825114288816648,0.9053801405078172,0.6550567783349774,0.6782550782550782,0.34213872249968347,0.6105399875907396,0.9475809880576362,1.0
759,0.926712674402892,0.9380560993730024,0.7127699682047508,0.7224119250090291,0.7822661945037425,0.9783128835974768,0.8862410935666226,1.0,0.9375443550368717,0.9116398559884833,0.8218744122625202,1.0,0.7592298945298944,0.1730132923194096,0.4072316207184628,0.8556043769175826,0.802408648184102,0.872327315894589,0.6253261610081845,0.6354958083878728,0.41074720111305846,0.8742389883920821,0.6951675189245894,0.7522496792775429,0.6701517709603962,0.23503829468016327,0.9504444074794703,0.9833333333333333
760,0.9626696832579187,0.9629644996119879,0.7214621895458015,1.0,0.6981794719568062,0.9802716067419283,0.9115666279354208,1.0,0.9486624491242251,0.9601377668002085,0.6208062351537877,0.9714285714285715,0.7440393535219544,0.2155678466041169,0.4784382284382284,0.7813459470226739,0.896480930607239,0.910728117162533,0.6317561580719475,0.8916513142843381,0.925,0.8303273338662117,0.9003200535338477,0.9244755244755245,0.43386243386243384,0.5507733621282502,0.9861588664408893,0.9897435897435898
761,0.9276308766930282,0.9550900023757698,0.5261248370662686,0.7998167552144825,0.6765685477776728,0.984762638698972,0.8979233554504452,1.0,0.9369513001030062,0.9596881038041492,0.6056617783452778,0.9472222222222222,0.7845433979912673,0.4233516483516483,0.5950721153846154,0.6785806497711437,0.8064924630254954,0.9067938470529462,0.4100088102116499,0.7740047206602391,0.8559523809523809,0.8625011353789716,0.7104124563485505,0.9009735570497338,0.5190770517706107,0.5272471234410792,0.9605293185717383,1.0
762,0.9255326117522796,0.9187259226568063,0.683613456510565,0.9041152263374486,0.7726413043766537,0.9859370017854459,0.9213728447327632,1.0,0.9117204312539005,0.9451467950908818,0.7886325172742323,1.0,0.7187525051729737,0.3835346215780998,0.5430179479199087,0.8792104698562541,0.9087316492632584,0.9112388443521501,0.3442809039945262,0.8710777174632596,0.802,0.830196107309324,0.646840039375881,0.85066010188961,0.2777777777777778,0.5556606912803455,0.932972172165428,1.0
763,0.9402009591715476,0.9193951939598188,0.4965943358592461,0.8045871559633028,0.7169327355335061,0.9705475358668594,0.7991870969336566,1.0,0.9240517796125728,0.9290087466340968,0.7358049497745781,0.9722222222222221,0.7510868472042327,0.21291870274428412,0.4314685314685314,0.8277773905680881,0.8942701420759422,0.9001492614555352,0.877684815184815,0.6864773258532024,0.794116189154357,0.882234141333339,0.7135639157568309,0.9146167557932263,0.36034240712100507,0.7201877204439241,0.921715886561743,0.9935897435897435
764,0.959375,0.9340585208335336,0.6985593148333626,1.0,0.6023396928275939,0.9737498332205452,0.8388093596134232,1.0,0.9458833910303439,0.9558513301773102,0.6053792818763627,0.9583333333333333,0.8350186091884912,0.3506168765696896,0.4611329162712562,0.8249447962027141,0.8264963059816001,0.8405707082794885,0.5272654055492727,0.7157236334171642,0.7889219194554049,0.8244029348999171,0.6663251022712425,0.8217463908640379,0.4583333333333333,0.8317327385884189,0.9294037054945737,0.9861111111111112
765,0.8281606473370957,0.9553232225754323,0.5778466826059955,0.9897435897435898,0.7471513570755746,0.9996753246753247,0.6841591746650598,1.0,0.9674038594326227,0.9417086381162639,0.8334078325877531,0.9626543209876542,0.5210691493720793,0.18974829286474149,0.39919733975461524,0.7511062959881857,0.881051738766074,0.9189978812838067,0.27445675149719445,0.609792457078441,0.7535475561379389,0.9019040975996682,0.578260198221162,0.8896317930107702,0.3363880767550492,0.7567145362572645,0.9366993226563819,0.9945054945054945
766,0.9888888888888888,0.9586427994155696,0.6830961868710005,0.9041598425612849,0.6849619894683978,0.9504598251037173,0.9240390975147154,1.0,0.9753252544469013,0.9309962190470378,0.7072760199903142,0.971150097465887,0.7628284631607042,0.35688917415489946,0.6779889228418641,0.8272873872568417,0.8382985136436973,0.8354996182884877,0.6251556776556777,0.7708528951486697,0.7575757575757576,0.845040570879048,0.7914441625926906,0.8718228070172804,0.4859732578006689,0.310029983978195,0.9681990124729223,0.990909090909091
767,0.9283992763772175,0.9402934264775568,0.44968046369005443,1.0,0.7389762283791158,0.9699729010429723,0.9034512542798862,1.0,0.9462451014438218,0.950672505054876,0.8213923080806671,0.9924242424242424,0.8874149190245647,0.36135531135531135,0.6727076264109979,0.9189828495698064,0.7758053415625131,0.943352512588766,0.741800225917873,1.0,0.8191654349549087,0.8018316026563814,0.7121254999171216,0.9004004256272402,0.5476190476190477,0.7252486946147857,0.9691125979502935,0.9583333333333333
768,0.9431043688428858,0.946685691429228,0.6519915095481167,0.8795454545454545,0.6950342341131327,0.9895550466257391,0.7912354544086219,1.0,0.9473000158007248,0.8977527235466071,0.7523939002043624,0.7678571428571428,0.6379909978345405,0.4856349927967264,0.6645081109366824,0.7642428849369036,0.8895031430393372,0.8199482709576624,0.4665746038691244,0.9809523809523809,0.5681106079603411,0.8209929597517951,0.8014370699622232,0.9037364243943191,0.26884679647837545,0.44720373057052853,0.9753032780473773,0.9935897435897435
769,0.9162739112739113,0.9579889142466534,0.5960961726181222,0.986013986013986,0.643604752516112,0.9587159851553725,0.7720248635179847,1.0,0.9612605250708302,0.9472885580415925,0.6882008767717841,1.0,0.8653597638593051,0.5240053597196453,0.8351010101010101,0.7947739316734621,0.9196300451642506,0.8670414252767753,0.5685490435490435,0.6469398030824256,0.9159722222222222,0.8907868787731129,0.7872595163379712,0.6122359870521635,0.33360992208991347,0.7227741761491788,0.9345836366797892,1.0
770,0.9694940476190477,0.9338931331519518,0.5791314784421253,0.9376098142570282,0.6692383566132524,0.9792197088517147,0.8985952836637766,1.0,0.8984739132131802,0.8960903514536014,0.8198173640555927,0.9797979797979798,0.8067602811471591,0.3037474542013062,0.525770980156945,0.7820678130359444,0.9152944065731001,0.8873962527956771,0.6307447442846602,0.9910714285714285,0.6133639321254704,0.813109307146918,0.8340302393788162,0.9241671027385312,0.28393179469769914,0.558424568646801,0.9431076715683002,1.0
771,0.9046873488837145,0.9399821331301076,0.5263967463127573,0.9484444444444444,0.7271112512488751,0.9897637196219538,0.7924477542834822,1.0,0.9433785941591476,0.9240501984611152,0.7564649436114576,1.0,0.8907191385947173,0.42270516796964824,0.7622705725646903,0.6365574883810736,0.8982912405238147,0.8735128662733345,0.8509740259740259,0.49674645447237303,0.7614531853303448,0.8613564179021743,0.8551399777318501,0.879088504088504,0.4717912690468504,0.5234282746829642,0.9431106016778845,0.9924242424242424
772,0.885072416350717,0.9252162159272508,0.3537702373602452,1.0,0.7226993339895149,0.9635545911135289,0.8095596463455933,1.0,0.8921726969922568,0.8996287807777735,0.7117072870082018,0.9444444444444443,0.8021683137901625,0.22163295495487467,0.7796027501909855,0.8375249202835273,0.9103505185703014,0.9093036091355996,0.6661659289648506,0.8498473991946138,0.6619010707782301,0.8649421700137757,0.7231896623056235,0.8898742492492492,0.3573182957393484,0.4933694777920242,0.9529982524821815,1.0
773,0.9922595520421607,0.9270745390107681,0.5263274418389011,0.809508124725516,0.6565809506469986,0.9725842473367095,0.9048228245999302,1.0,0.9028208487868795,0.8641024827407779,0.6918612228260366,0.9701923076923078,0.7921268724353638,0.3930968503327658,0.6108058608058607,0.7883962678330191,0.8643774015673547,0.8471676474148533,0.7122404927217761,0.9272133095662508,0.5555094130675526,0.9136436974508183,0.6200207781044083,0.8942605203000742,0.6074324633699635,0.6950639075135328,0.9704728880956986,1.0
774,0.901078791055206,0.9391078379417932,0.7570493808383082,0.8086550435865505,0.7677877978440908,0.9801881212653536,0.8382129711698045,1.0,0.9094106205752825,0.9341753890872596,0.7436192092370271,0.9897435897435898,0.8536140098756062,0.38547762960553655,0.3854723707664884,0.8290744552846887,0.8913589283828709,0.9275301724982298,0.2721229596229596,0.8233904687650164,0.9242424242424242,0.8622713172820353,0.8168668386689837,0.7359307359307359,0.6847898629148629,0.47407717651080483,0.9885465819765302,0.9846415489272632
775,0.9390333698604376,0.959116819798056,0.6392398495794436,1.0,0.6902347529708637,0.9803840849620421,0.8800193443657964,1.0,0.9696732670271089,0.9150329367258089,0.7558510690182869,0.9866269841269841,0.7726741728875147,0.32012143522044506,0.875545634920635,0.7786812078727805,0.8762547671296076,0.8812832577167831,0.5015471167369902,0.7096211913798505,0.6777996578748458,0.8569436334356964,0.7022320000481161,0.8526896583500356,0.49238095238095236,0.7354939792801226,0.9452246748981061,0.9713435374149659
776,0.9888888888888888,0.9548044683176791,0.4579587955858465,0.9327380952380951,0.7542758339084299,0.9756323216816494,0.8725499175074276,1.0,0.9433458454238248,0.946130741034362,0.699648429178134,0.975,0.5737951084554858,0.3922630972966127,0.7048611111111112,0.820342317952145,0.8112075257418888,0.8831632145630923,0.6769283956783956,0.8327975999142826,0.6659090909090909,0.839580083608511,0.7132285838167042,0.8894639690595573,0.5035180721250749,0.6053191399440913,0.9370604929761293,0.9861111111111112
777,0.9195407844188331,0.9754116118735999,0.5916465791157165,0.9206507304116864,0.6953696549491649,0.9729863008990363,0.7904550959060049,1.0,0.9768625769219668,0.9112832091598638,0.6799573357837811,0.975,0.7839842942885233,0.41913217700520433,0.813257610312208,0.8508873487577957,0.9037662392494743,0.92488293838184,0.4971021944241758,0.8126595744680851,0.7900987273868629,0.8528831675570727,0.7471497583031947,0.668422979346583,0.19604391619915432,0.8206037823660594,0.9594232903385054,0.9626543209876542
778,0.9787545787545788,0.967940275036742,0.4855320175827469,1.0,0.5858620252089535,0.9891599858528657,0.849369343789131,1.0,0.9162444943850765,0.931079281493294,0.7445575753328397,1.0,0.7933901124503548,0.31313167614389126,0.9444444444444443,0.7399952656487857,0.7250500906378474,0.8365785833727539,0.4636241994474445,0.5716378714090384,0.9379251700680271,0.8867239065916491,0.7706569849690084,0.8709025519346917,0.4090312149060143,0.649680412108467,0.9652915941932222,1.0
779,0.9514344652931609,0.9638650850803725,0.6557414418886058,0.9452581032412966,0.6921333890710664,0.9643495620406912,0.8488809811100803,1.0,0.9436220379044574,0.9322517140992923,0.7206473732257476,1.0,0.664130648190455,0.14726008852432493,0.8928571428571428,0.7675116435199518,0.8182108920530967,0.881306011794872,0.3824904959595483,0.8508340283569641,0.6581554844208388,0.8692241302954802,0.62159922318953,0.648426549137266,0.5475340687865023,0.6042492012253857,0.9305642310045464,0.980909090909091
780,0.9154040404040403,0.9254618393737897,0.5347862265154695,0.9213615023474176,0.7363171860385322,0.9969237036218151,0.7923157653239142,1.0,0.9227673659930962,0.9228573661920842,0.8582113977817835,1.0,0.5887944139921975,0.43611164361239435,0.4981631765609469,0.782431726801435,0.9123196908188514,0.8870491376422709,0.6159475252829683,0.8359809652357387,0.8928571428571428,0.8385263349901224,0.6280663312171927,0.7848360323886641,0.12333333333333332,0.6393671158970912,0.9682083392489267,0.9866452991452991
781,0.9393855999871439,0.9688076733537581,0.6497603420367648,1.0,0.6742968762406325,0.9799760879056566,0.7675811053417108,1.0,0.9456764438626664,0.9322010334186127,0.8068487326924574,0.9659090909090909,0.8237203353740777,0.2928685646342412,0.4411666627945698,0.6456164010699678,0.7663488313004887,0.8541108519262937,0.49299131667552726,0.6874564957664536,0.7608141714524693,0.8391711253151916,0.8109258188937333,0.832767524872788,0.01917858951165692,0.48729401594864197,0.9196848174202609,1.0
782,0.9103524013790123,0.9537148229051133,0.6864189029436378,0.825526932084309,0.6070983501871671,0.9932537970958275,0.6705598543555215,1.0,0.9763981715362258,0.9305408517709239,0.7595605161463228,0.988588334742181,0.5979167141771067,0.26731120386070173,0.7061896376041112,0.8862369291940462,0.8626688230332981,0.8846695522900898,0.6382237158930526,1.0,0.8165408121290474,0.8917151316937266,0.7565953287236976,0.7631963012477717,0.08480719816490367,0.4904473553924261,0.9780491772417992,0.9682539682539683
783,0.9338004501688437,0.9381104260527292,0.7227964280721267,0.9328843995510662,0.7270871504407974,0.9834532306922297,0.8229125203683094,1.0,0.9281290366858962,0.9324980177160492,0.7050928392843644,0.9910714285714285,0.749400637013242,0.341326280428004,0.7617365172189733,0.7501759824190986,0.7190354635538342,0.9236726375554035,0.6085410165730532,0.6450882108758821,0.6685897435897435,0.8731431767541434,0.7569670276199916,0.8392039654334738,0.4362745098039216,0.34058770978002045,0.9481532764635363,1.0
784,0.8638719923442454,0.9318081425194504,0.4947425810486368,0.8543191211961498,0.713020237184468,0.966732272399568,0.8761228143106186,1.0,0.936348291750244,0.9047197539761391,0.7398367671955869,0.8917233560090703,0.7699242620367065,0.4119918641218625,0.6808992177413231,0.9681787998462237,0.7983265104833729,0.8835372419548446,0.6545348492068459,0.8392623023742019,0.8796428571428572,0.8746748440122228,0.7487899464620329,0.9611111111111111,0.27979007261060496,0.6298764721218463,0.9719112896462073,0.9649678604224059
785,0.9487384358187664,0.9479236404962006,0.5427438246300291,0.8792194092827004,0.6446575279723192,0.98804739651289,0.8005582926864718,1.0,0.9408104615919286,0.8954579225444956,0.7541581285636442,0.9714285714285715,0.8019587871710161,0.23991667682724632,0.9022236821149863,0.8096712117021041,0.7009393316575167,0.9036921946947047,0.3823998867477128,0.6698794050004497,0.7182074236966672,0.8065354986120385,0.6017766574185164,0.8689617880317231,0.12935434067129814,0.6189890405264412,0.9309715793543264,0.9833333333333334
786,1.0,0.9434664600293018,0.7908799475823081,0.9752747252747253,0.7283423604890673,0.9977641857495434,0.7692485957831338,1.0,0.9755052841080919,0.9298250874049865,0.7314614415491185,0.9924242424242424,0.7919029558056866,0.14202642807997656,0.6092226613965744,0.7135676318868143,0.8675930143115826,0.8921625291761267,0.4243779770953684,0.8167812251484337,0.8430215617715617,0.8143202227993569,0.7313028513216351,0.8671199467067013,0.5186101073030774,0.6205069322699555,0.998518030547016,1.0
787,0.923251863476777,0.9434988556299949,0.4947629089360173,0.8446198697274394,0.6915352866741223,0.9825441283662734,0.8335783987674441,1.0,0.9278533889713162,0.9240700198015394,0.7742279451240378,0.9325396825396826,0.7214241118816045,0.3944911297852474,0.2081928871596054,0.5740793549441939,0.7144707853673765,0.8272938448502741,0.6134297418293059,0.6455299189575918,0.9242424242424242,0.7664591117530407,0.8122557399840604,0.9293978748524203,0.25003115502783707,0.5950711307545558,0.9574615168495841,1.0
788,0.9119437611806799,0.9084545728408018,0.6519123133866005,0.9041322314049587,0.6647591494316208,0.9831483848226052,0.9069766034132876,1.0,0.8887497265845784,0.9482616280473748,0.7069694957940429,0.9406593406593408,0.7385985965549862,0.31516994326260384,0.7522069904357631,0.8641707864581859,0.9061271096834669,0.8197714545031294,0.549111133332347,0.8087841165926273,0.75677905334191,0.8718880961226417,0.8085601700025904,0.8616838133525209,0.8333333333333333,0.615758302911855,0.9673739636548331,0.9855769230769231
789,0.948449764521193,0.9430602416855359,0.5926976059314772,0.9131559497413155,0.7429727562521111,0.95750230575629,0.8705332368666164,1.0,0.9413718331426228,0.9243835601240239,0.8177964021672488,1.0,0.8134045303585681,0.49928904428904425,0.8004850088183422,0.8565882259645339,0.8535805070407555,0.8472878630080249,0.6632549102943839,0.7978155823192143,0.8394342359767892,0.8065391141621477,0.705506445117485,0.786370030104848,0.46161961003524243,0.6832833753367482,0.9458250288375185,0.9328843995510662
790,0.8779387098236547,0.9374647994233075,0.7412709353640997,0.9373493975903615,0.7453765549015228,0.9626621609207213,0.8635913165687064,1.0,0.9864444988814949,0.9391559628269581,0.7926952738342792,0.9945054945054945,0.7024009856943302,0.3029839364407572,0.6879084967320261,0.8860077211799499,0.6664443607528063,0.8908244376113719,0.6159890109890109,1.0,0.9666666666666668,0.87215852790279,0.8563711722300137,0.9557044320202215,0.6422437827590053,0.33301173458298483,0.9671132542532661,1.0
791,0.9137022006845923,0.9728994043865706,0.6575028272699748,0.986013986013986,0.6296048392127436,0.9849700732204961,0.911771815245391,1.0,0.9469177144932316,0.9444433796663734,0.7226622016062042,0.9757575757575757,0.7203111915533187,0.2559878977754282,0.7019593832093831,0.8576911756179153,0.9054416575032262,0.9033680342231176,0.7233849630929486,0.8883115303342045,0.46351181773879147,0.839934998405261,0.7396226447271339,0.8987396850464444,0.35663801282996327,0.5966302589042907,0.964286306980036,1.0
792,0.948417420276059,0.9435080564859234,0.47970890663137894,0.6077401213556313,0.8251973508833984,0.9922559730321596,0.8583752154267869,1.0,0.9101558263436447,0.9060174739414758,0.6802860137678797,0.9787545787545788,0.6928835489403191,0.4843304843304843,0.6806664388243336,0.8416780830695924,0.8117207119495664,0.8650745064961721,0.8257927784826518,0.8693146287414243,0.6670286828181564,0.8555756747425987,0.6115055393546973,0.7632669016890885,0.43767394899414896,0.6626646916832964,0.8987357966914807,1.0
793,0.9025422792391118,0.9490352259343185,0.3420698662311363,0.986013986013986,0.7229088911363126,0.9913200183654727,0.8659908358965722,1.0,0.9726045630572208,0.9376485517216733,0.8438347071702147,0.9472222222222222,0.8133615412618301,0.23386730419339116,0.5595238095238095,0.7575187034872162,0.7737622129091346,0.8806684011551767,0.4082121402706477,0.7996079479640024,0.8409090909090909,0.8476657888436298,0.5976841101498225,0.803460534898891,0.16382996632996633,0.7212432623901966,0.9475773587484612,1.0
794,0.9636524822695035,0.9546193677436184,0.6648605992748393,0.8955377955377956,0.7875186139053166,0.9923253362429658,0.8474150575142171,1.0,0.9319480398447778,0.9119100828930581,0.6135291960923419,0.9897435897435898,0.7077600177600177,0.15577741607153373,0.7454712148017102,0.7419953443991906,0.7033484268659348,0.8863584678958285,0.5721435068996045,0.5882673769660071,0.7021837155709308,0.8313010399317639,0.7874564014551224,0.8172528316537533,0.3949250233200921,0.7098802021348609,0.9655835916929831,0.9846415489272632
795,0.9202514482928633,0.9515033426062581,0.6942669456881155,0.961734693877551,0.6494258536964914,0.9888013036066171,0.7948470510346417,1.0,0.9844055442463227,0.9499224583380517,0.6788446507724873,1.0,0.8319915721674149,0.32267786453982317,0.3692764519995641,0.8174583795209531,0.8297112617251228,0.8994516573902401,0.5596500721500721,0.7844357475563906,0.5830314241685478,0.9116604637972426,0.5763763701754492,0.758687642810275,0.3358361090550209,0.5821319024979918,0.9868310147129357,0.975
796,0.9112801143674047,0.9547917246550575,0.5963734179574968,0.8829539295392954,0.7721741361282518,0.9768845548562528,0.7535732338030364,1.0,0.9557483870023895,0.9282563288150829,0.7189912513028587,0.9765432098765432,0.8275117361047721,0.1930247980364796,0.6703437199718665,0.873656045751634,0.8607131000425641,0.9301121667177363,0.6648073471144139,0.7488478618913401,0.5829744200451766,0.8009480989854332,0.6600998950155369,0.7456933512458227,0.10285715102246833,0.5919714736671853,0.9531924022941175,1.0
797,0.915433810160425,0.9654618499187165,0.7187430258281061,0.8944843049327356,0.6889556934065538,0.9859121947857055,0.8589931087231933,1.0,0.923745587798895,0.9444198935924818,0.7695763707092506,1.0,0.7686693643254826,0.13604523495827844,0.35816255816255815,0.7755952096065153,0.6812336381690057,0.8999915513474389,0.8107135443093697,0.9,0.7046312687740341,0.8529890209121197,0.7183076545285203,0.6988549727784179,0.2551093997898962,0.5586409608679643,0.9342939849375571,0.9897435897435898
798,0.9853041695146958,0.975119787807365,0.698906501598696,1.0,0.5752972518553205,0.9999999999999998,0.7890577441004509,0.9999999999999999,0.9073120490955786,0.900442930579912,0.7656753531771717,1.0,0.7981021433123968,0.26582098465632137,0.6534013605442177,0.7957384534306364,0.8735985249994617,0.9296426851117601,0.7035278603249332,0.8914662084765177,1.0,0.8907802242726155,0.7764491735305146,0.915542328042328,0.2804725489313999,0.5830136011446438,0.9355411381496359,0.9682539682539683
799,0.9723622782446311,0.9321783763162315,0.5451568399226469,0.8335479725659446,0.6553315265449158,0.9799867951753377,0.739672082120641,1.0,0.8883885595070955,0.9092016093743922,0.6569752487211293,1.0,0.8267709645114365,0.1827563423017288,0.7513888888888889,0.8132036740702486,0.9318061256683234,0.850250708552227,0.6327380952380952,1.0,0.8352941176470587,0.8629311971468694,0.8615835824906777,0.8430120604033647,0.20708970405980145,0.5653634669485149,0.9708215041162568,1.0
800,0.9597720512353548,0.9160328301647116,0.596714090831372,0.9128644939965694,0.6033245546228594,0.973056226972345,0.8387153493282047,1.0,0.9254278633830088,0.9614599296683434,0.8083851902175044,0.975,0.7736892879901092,0.3346153893412768,0.4949731272311917,0.6801091741215665,0.854469550385238,0.845263780288904,0.5575396825396826,0.7451005281523627,0.7679817240198596,0.9023237906463065,0.6469592590240609,0.8532288723570236,0.25566483412571794,0.5365049466842058,0.9322067824860564,1.0
801,0.9815162907268169,0.9504807767550781,0.6548768784046888,0.8792372881355932,0.7697917144935625,0.9714271539513025,0.7473679730938891,1.0,0.9662939810476717,0.9426726932734463,0.8190520595707154,0.9797979797979798,0.8318068436340267,0.11275613275613275,0.6088488652031655,0.8648883327901365,0.9077036262635322,0.90418227384408,0.4858062330623306,0.7729695788563151,0.9484126984126984,0.9204073467955232,0.7133391509072273,0.9082706766917292,0.37933067964027717,0.7677622592684262,0.8817412042437781,0.9797979797979798
802,0.9396714396714396,0.9346551050545081,0.6621163144707357,0.8791152263374485,0.648865228072885,0.9919988114001317,0.8613592075208403,1.0,0.9625048042502771,0.9310613374351859,0.7952759966597818,0.975,0.6943648771371609,0.25461456796916593,0.7962393162393162,0.8335367993792935,0.7718855851485364,0.9193675310051552,0.6491156174447299,1.0,0.8785001570389697,0.8630324924178084,0.8176513257534973,0.9276728699142491,0.03185185185185185,0.5416474643835247,0.944967265836124,1.0
803,0.9772206254389975,0.9619806582247433,0.48735789661387297,1.0,0.6985264190400979,0.9867588865129621,0.8095648434911552,1.0,0.9060774591975184,0.912189561846666,0.6871758116518568,0.980909090909091,0.769363069628569,0.26458256374624084,0.5129901960784313,0.9644683026584866,0.8219615577022829,0.9474947988116582,0.6900523718705538,0.828101528101528,0.9658119658119657,0.8560202512843175,0.5883035058260965,0.8118565599497802,0.39122621243134786,0.6206344742824649,0.9509200858796445,0.9701923076923078
804,0.9678169876766134,0.9418359129617828,0.5540843601330125,0.6810639009702242,0.7691523843359798,0.9954761904761903,0.8074223076873314,1.0,0.9054129480416164,0.9015561012674185,0.7450464506044325,1.0,0.769797043817527,0.2640873384236216,0.669528159241078,0.7117875211932883,0.9020118311391422,0.8752619948946823,0.7209557547715444,0.7833702391018966,0.8909090909090909,0.8343914482543658,0.7074120704718163,0.8910722550973746,0.10914051252122062,0.45587835731292914,0.9135336282968509,0.9888888888888888
